trade_date,Open,High,Low,Close,Volume
2026-06-30,889.2,904.75,872.75,883.77,127687.45
2026-07-01,883.77,967.13,883.77,934.52,146116.8
2026-07-02,869.22,883.21,841.06,841.06,121210.11
2026-07-03,799.01,846.38,775.0,816.0,165853.95
2026-07-06,832.31,834.8,767.97,803.6,152426.91
2026-07-07,794.23,835.01,778.69,806.39,130917.77
2026-07-08,806.39,830.02,768.0,802.32,148075.28
2026-07-09,817.42,880.98,815.0,878.43,158614.74
2026-07-10,886.46,905.0,800.99,801.0,193858.45
2026-07-13,795.61,813.7,755.0,764.3,163141.86
2026-07-14,763.0,782.5,728.01,774.2,167043.92
2026-07-15,789.0,793.0,736.5,742.66,122658.98
2026-07-16,732.96,745.65,693.7,702.76,135093.39
2026-07-17,693.3,707.78,660.01,677.0,166185.62
2026-07-20,704.0,716.66,659.1,676.91,174832.0
2026-07-21,699.0,744.6,678.43,744.6,148375.81
2026-07-22,788.0,809.0,751.0,764.0,223270.96
2026-07-23,764.77,769.0,723.0,740.0,136405.44
2026-07-24,720.01,778.8,716.0,757.0,158620.82
2026-07-27,740.3,778.0,723.14,770.0,142356.15
2026-07-28,745.2,771.99,710.01,715.0,130860.42
2026-07-29,715.58,727.36,664.02,706.39,157942.8
2026-07-30,688.08,711.73,643.5,668.07,163296.09
2026-07-31,728.0,728.0,686.35,687.0,138743.49
2026-08-03,685.0,689.55,636.45,641.3,131411.66
2026-08-04,640.0,698.0,632.01,687.0,145005.93
2026-08-05,695.0,745.1,679.0,734.2,137718.87
2026-08-06,717.5,764.68,709.0,742.5,107590.15
2026-08-07,740.5,762.43,736.92,751.99,85359.99
2026-08-10,752.04,778.0,744.66,760.0,87285.85
