trade_date,Open,High,Low,Close,Volume
2026-04-20,4053.3745,4083.1902,4051.685,4082.1271,589841379.0
2026-04-21,4075.8454,4086.6369,4062.1326,4085.0766,576689450.0
2026-04-22,4074.8131,4106.8441,4074.6796,4106.2581,582466346.0
2026-04-23,4110.7883,4114.8443,4070.4598,4093.2501,671166092.0
2026-04-24,4081.0326,4092.6131,4061.1453,4079.9004,605031798.0
2026-04-27,4074.8109,4092.8305,4071.0803,4086.3442,589950867.0
2026-04-28,4076.1431,4090.2014,4062.872,4078.6374,600507498.0
2026-04-29,4061.8221,4112.1518,4061.8221,4107.5144,614221451.0
2026-04-30,4107.2974,4118.7552,4100.9656,4112.1593,656912728.0
2026-05-06,4135.4505,4166.1469,4129.9108,4160.1737,701177480.0
2026-05-07,4168.4467,4180.2099,4163.1365,4180.0922,685574249.0
2026-05-08,4163.8537,4183.0631,4154.2456,4179.9524,697019094.0
2026-05-11,4201.3465,4229.5795,4186.0819,4225.0207,762736287.0
2026-05-12,4229.2833,4230.1839,4199.344,4214.4891,718984002.0
2026-05-13,4192.3145,4245.0684,4192.3145,4242.572,705018739.0
2026-05-14,4256.1569,4258.8631,4177.9175,4177.9175,764235004.0
2026-05-15,4174.175,4191.8068,4114.0856,4135.3894,733162357.0
2026-05-18,4120.1401,4145.6612,4108.6044,4131.5276,627233137.0
2026-05-19,4122.9608,4170.2887,4107.9944,4169.5378,617611067.0
2026-05-20,4152.6984,4169.8468,4139.9744,4162.1845,624152035.0
2026-05-21,4174.3772,4199.5269,4074.2167,4077.2765,727218701.0
2026-05-22,4096.1723,4120.0875,4067.7471,4112.8996,589459644.0
2026-05-25,4126.3376,4153.8788,4119.7996,4152.5686,615930861.0
2026-05-26,4137.3196,4150.2888,4104.4593,4145.373,654777756.0
2026-05-27,4138.8053,4153.5614,4077.616,4093.7266,660467399.0
2026-05-28,4080.3044,4110.7821,4055.8275,4098.6358,621179950.0
2026-05-29,4110.5212,4112.9553,4055.8861,4068.5691,731597710.0
2026-06-01,4067.1578,4093.0405,4045.6898,4057.74,676025806.0
2026-06-02,4061.4629,4089.5747,4032.5826,4075.1016,642244656.0
2026-06-03,4068.3408,4107.0458,4059.9067,4083.974,668452583.0
2026-06-04,4053.6702,4080.7178,4043.4331,4057.7811,621194774.0
2026-06-05,4044.8292,4078.9317,4015.0629,4027.7362,662918577.0
2026-06-08,3938.7093,4007.493,3927.8527,3959.3378,659293555.0
2026-06-09,3977.5394,4010.8715,3955.908,4010.0307,576570090.0
2026-06-10,3985.1244,4006.3127,3963.4417,3993.2258,598694739.0
2026-06-11,3979.7057,3997.4777,3958.4371,3987.0147,568545244.0
2026-06-12,4017.8648,4060.271,4008.1769,4031.5129,743131092.0
2026-06-15,4053.5822,4097.1657,4051.0651,4096.4717,678907811.0
2026-06-16,4094.2124,4103.9259,4077.8702,4091.8917,615668296.0
2026-06-17,4074.2913,4109.9579,4073.7319,4108.0762,608077413.0
2026-06-18,4094.2301,4117.451,4080.2938,4090.4813,658116068.0
2026-06-22,4093.9546,4164.4178,4070.1723,4163.0965,743699355.0
2026-06-23,4153.593,4175.3476,4085.5908,4106.2517,709003913.0
2026-06-24,4090.1001,4117.2848,4075.4921,4110.8134,644527518.0
2026-06-25,4103.4817,4133.0975,4093.0087,4120.2806,670459917.0
2026-06-26,4098.6864,4099.7796,4007.8593,4027.2648,660108666.0
2026-06-29,4026.6858,4075.3343,3992.5522,4073.9017,659199936.0
2026-06-30,4058.1695,4097.415,4052.17,4094.3972,598412203.0
2026-07-01,4090.7598,4143.3135,4087.5354,4112.4453,672331791.0
2026-07-02,4054.0857,4093.6777,4019.2147,4028.9038,656233612.0
2026-07-03,4031.3351,4073.8802,4027.2553,4043.6432,602009738.0
2026-07-06,4059.1941,4060.0688,4005.4137,4041.2382,590364903.0
2026-07-07,4019.4942,4028.5139,3971.7126,3990.2353,514453091.0
2026-07-08,3996.8069,4016.0262,3967.9128,3970.8797,496229374.0
2026-07-09,3977.5473,4040.5387,3938.8775,4036.5879,553063980.0
2026-07-10,4031.5373,4074.828,3995.8072,3996.1616,627450065.0
2026-07-13,3966.0234,3983.0535,3900.6676,3913.794,590907356.0
2026-07-14,3909.274,3967.1262,3869.3042,3967.1262,579982052.0
2026-07-15,3963.7267,3981.6716,3943.6953,3955.5781,576209492.0
2026-07-16,3912.3812,3940.4505,3867.6012,3882.4126,535281873.0
2026-07-17,3865.3165,3869.2148,3745.1744,3764.1547,650450984.0
2026-07-20,3791.6616,3831.6593,3741.1099,3796.2814,709234069.0
2026-07-21,3812.1618,3864.6002,3743.3601,3864.3671,735021925.0
2026-07-22,3839.6654,3884.4352,3839.6654,3867.0336,614255215.0
2026-07-23,3868.0871,3878.8318,3851.7058,3876.7774,562122601.0
2026-07-24,3853.6316,3861.0404,3808.6359,3814.1978,508203905.0
2026-07-27,3808.9032,3858.3097,3793.4489,3858.245,504879454.0
2026-07-28,3823.1331,3844.0118,3797.3727,3813.3146,494829126.0
2026-07-29,3823.2931,3845.7661,3782.4811,3828.469,571226391.0
2026-07-30,3812.111,3839.3407,3767.5033,3804.6926,592298923.0
2026-07-31,3833.5359,3847.0926,3822.3736,3832.2624,597529427.0
2026-08-03,3812.6129,3827.6359,3797.6431,3809.6629,524516960.0
2026-08-04,3816.3699,3831.94,3799.5244,3822.2846,540324922.0
2026-08-05,3815.1217,3884.3971,3815.1217,3878.4296,592155124.0
2026-08-06,3864.2734,3902.0543,3864.2734,3900.3523,588555280.0
2026-08-07,3896.4854,3940.9347,3885.6248,3940.0371,564988582.0
2026-08-10,3943.816,3967.5919,3938.625,3966.5935,542118110.0
2026-08-11,3950.7078,3966.391,3930.6386,3934.0929,529490944.0
2026-08-12,3933.5533,3950.6213,3927.5489,3946.6752,503257011.0
