trade_date,Open,High,Low,Close,Volume
2026-06-29,385.56,394.56,376.83,390.94,425259.08
2026-06-30,391.07,400.9,388.58,391.58,270383.46
2026-07-01,388.58,389.58,368.66,382.45,440885.79
2026-07-02,386.27,389.57,379.01,380.96,340754.35
2026-07-03,380.57,386.54,377.62,378.62,258849.4
2026-07-06,377.85,380.5,372.69,373.15,216480.05
2026-07-07,374.64,377.51,369.41,371.14,208485.82
2026-07-08,372.64,375.31,359.69,359.69,270518.74
2026-07-09,359.69,375.29,358.76,374.14,377941.62
2026-07-10,373.64,373.84,344.9,347.49,556013.55
2026-07-13,347.73,360.69,346.74,357.76,462906.81
2026-07-14,351.32,363.31,351.21,362.69,436316.37
2026-07-15,366.67,378.61,361.76,371.65,358492.58
2026-07-16,368.14,373.66,363.18,364.87,251868.82
2026-07-17,370.95,373.88,358.69,358.69,512453.36
2026-07-20,352.72,376.23,352.52,375.06,447907.68
2026-07-21,371.32,389.58,371.15,380.81,440360.45
2026-07-22,381.46,383.6,368.53,370.91,311937.61
2026-07-23,371.65,384.6,364.68,384.59,359409.28
2026-07-24,381.79,389.44,381.26,381.62,254542.24
2026-07-27,396.57,402.33,392.57,398.55,473272.1
2026-07-28,394.82,398.54,389.44,389.44,371910.82
2026-07-29,388.58,400.4,380.0,395.4,404358.73
2026-07-30,388.58,402.33,388.39,400.42,452390.48
2026-07-31,394.11,398.75,387.59,393.87,394149.48
2026-08-03,391.18,394.44,388.19,392.97,215222.58
2026-08-04,393.57,396.42,389.8,393.67,261654.17
2026-08-05,398.57,406.42,396.56,403.73,300111.67
2026-08-06,408.51,408.51,382.77,386.59,453201.03
2026-08-07,386.58,387.47,382.63,386.66,255193.02
2026-08-10,385.61,394.62,384.63,393.87,231609.3
2026-08-11,395.0,395.28,389.52,390.4,162991.62
2026-08-12,388.43,395.91,387.52,393.93,202364.34
